Datetime,Year,Month,Day,Mean Temp (C),Max Temp (C),Min Temp (C),Total Rain (mm),Total Snow (cm),Total Precip (mm),season
03-Dec-16,"2,016",12,3,3,6,0,0,0,0,Winter
02-Dec-16,"2,016",12,2,4,6,2,0,0,0,Winter
01-Dec-16,"2,016",12,1,6,8,4,0,0,0,Winter
31-Dec-15,"2,015",12,31,0,1,0,0,0,0,Winter
30-Dec-15,"2,015",12,30,2,4,1,0,0,0,Winter
29-Dec-15,"2,015",12,29,2,4,0,14,0,14,Winter
28-Dec-15,"2,015",12,28,-3,0,-7,12,3,15,Winter
27-Dec-15,"2,015",12,27,1,4,-2,4,0,4,Winter
26-Dec-15,"2,015",12,26,1,4,-2,2,0,2,Winter
25-Dec-15,"2,015",12,25,5,10,0,0,0,0,Winter
24-Dec-15,"2,015",12,24,10,15,5,0,0,0,Winter
23-Dec-15,"2,015",12,23,9,13,5,0,0,0,Winter
22-Dec-15,"2,015",12,22,9,14,5,1,0,1,Winter
21-Dec-15,"2,015",12,21,6,8,5,4,0,4,Winter
20-Dec-15,"2,015",12,20,1,6,-4,0,0,0,Winter
19-Dec-15,"2,015",12,19,-2,-1,-4,0,0,0,Winter
18-Dec-15,"2,015",12,18,0,3,-3,0,0,0,Winter
17-Dec-15,"2,015",12,17,6,10,2,0,0,0,Winter
16-Dec-15,"2,015",12,16,4,6,1,0,0,0,Winter
15-Dec-15,"2,015",12,15,5,9,1,0,0,0,Winter
14-Dec-15,"2,015",12,14,9,13,6,5,0,5,Winter
13-Dec-15,"2,015",12,13,6,8,5,0,0,0,Winter
12-Dec-15,"2,015",12,12,5,9,1,0,0,0,Winter
11-Dec-15,"2,015",12,11,9,14,3,0,0,0,Winter
10-Dec-15,"2,015",12,10,8,12,4,0,0,0,Winter
09-Dec-15,"2,015",12,9,8,11,4,0,0,0,Winter
08-Dec-15,"2,015",12,8,4,5,3,0,0,0,Winter
07-Dec-15,"2,015",12,7,2,6,-2,0,0,0,Winter
06-Dec-15,"2,015",12,6,1,5,-3,0,0,0,Winter
05-Dec-15,"2,015",12,5,3,8,-2,0,0,0,Winter
04-Dec-15,"2,015",12,4,5,6,3,0,0,0,Winter
03-Dec-15,"2,015",12,3,4,6,2,0,0,0,Winter
02-Dec-15,"2,015",12,2,4,7,1,0,0,0,Winter
01-Dec-15,"2,015",12,1,5,8,1,2,0,2,Winter
31-Dec-14,"2,014",12,31,-8,-6,-9,0,0,0,Winter
30-Dec-14,"2,014",12,30,-5,-3,-7,0,0,0,Winter
29-Dec-14,"2,014",12,29,-3,0,-6,0,0,0,Winter
28-Dec-14,"2,014",12,28,2,5,-2,0,0,0,Winter
27-Dec-14,"2,014",12,27,6,10,3,0,0,0,Winter
26-Dec-14,"2,014",12,26,4,8,0,0,0,0,Winter
25-Dec-14,"2,014",12,25,4,6,3,0,0,0,Winter
24-Dec-14,"2,014",12,24,8,10,6,9,0,9,Winter
23-Dec-14,"2,014",12,23,3,6,0,0,0,0,Winter
22-Dec-14,"2,014",12,22,1,2,0,0,0,0,Winter
21-Dec-14,"2,014",12,21,-1,2,-3,0,0,0,Winter
20-Dec-14,"2,014",12,20,-3,0,-6,0,0,0,Winter
19-Dec-14,"2,014",12,19,-3,0,-5,0,0,0,Winter
18-Dec-14,"2,014",12,18,-2,0,-4,0,0,0,Winter
17-Dec-14,"2,014",12,17,2,5,-1,2,2,3,Winter
16-Dec-14,"2,014",12,16,3,4,2,3,0,3,Winter
15-Dec-14,"2,014",12,15,3,4,2,0,0,0,Winter
14-Dec-14,"2,014",12,14,3,4,1,0,0,0,Winter
13-Dec-14,"2,014",12,13,1,2,1,0,0,0,Winter
12-Dec-14,"2,014",12,12,0,3,-4,0,0,0,Winter
11-Dec-14,"2,014",12,11,-4,-3,-6,0,17,16,Winter
10-Dec-14,"2,014",12,10,-2,0,-4,0,0,0,Winter
09-Dec-14,"2,014",12,9,2,4,0,1,0,1,Winter
08-Dec-14,"2,014",12,8,1,3,-2,0,0,0,Winter
07-Dec-14,"2,014",12,7,-4,-1,-7,0,0,0,Winter
06-Dec-14,"2,014",12,6,2,6,-3,0,0,0,Winter
05-Dec-14,"2,014",12,5,0,3,-4,0,0,0,Winter
04-Dec-14,"2,014",12,4,-3,1,-6,0,0,0,Winter
03-Dec-14,"2,014",12,3,0,3,-2,0,0,0,Winter
02-Dec-14,"2,014",12,2,-4,1,-10,0,1,1,Winter
01-Dec-14,"2,014",12,1,-2,3,-7,0,0,0,Winter
31-Dec-13,"2,013",12,31,-9,-7,-11,0,1,1,Winter
30-Dec-13,"2,013",12,30,-10,-8,-11,0,0,0,Winter
29-Dec-13,"2,013",12,29,-2,5,-8,0,0,0,Winter
28-Dec-13,"2,013",12,28,3,3,2,0,0,0,Winter
27-Dec-13,"2,013",12,27,-2,2,-6,0,0,0,Winter
26-Dec-13,"2,013",12,26,-4,-1,-7,0,3,3,Winter
25-Dec-13,"2,013",12,25,-10,-4,-17,0,5,2,Winter
24-Dec-13,"2,013",12,24,-12,-8,-16,0,0,0,Winter
23-Dec-13,"2,013",12,23,-4,1,-9,0,0,0,Winter
22-Dec-13,"2,013",12,22,0,2,-3,14,0,14,Winter
21-Dec-13,"2,013",12,21,-1,0,-1,17,0,17,Winter
20-Dec-13,"2,013",12,20,0,1,-1,9,1,10,Winter
19-Dec-13,"2,013",12,19,0,3,-3,0,1,1,Winter
18-Dec-13,"2,013",12,18,-3,-1,-6,0,0,0,Winter
17-Dec-13,"2,013",12,17,-10,-4,-15,0,3,2,Winter
16-Dec-13,"2,013",12,16,-13,-8,-18,0,0,0,Winter
15-Dec-13,"2,013",12,15,-9,-5,-14,0,3,2,Winter
14-Dec-13,"2,013",12,14,-13,-11,-15,0,10,7,Winter
13-Dec-13,"2,013",12,13,-9,-5,-13,0,0,0,Winter
12-Dec-13,"2,013",12,12,-10,-7,-12,0,0,0,Winter
11-Dec-13,"2,013",12,11,-8,-4,-11,0,0,0,Winter
10-Dec-13,"2,013",12,10,-7,-4,-10,0,0,0,Winter
09-Dec-13,"2,013",12,9,-2,1,-4,0,1,2,Winter
08-Dec-13,"2,013",12,8,-5,-1,-9,0,0,0,Winter
07-Dec-13,"2,013",12,7,-5,-1,-8,0,0,0,Winter
06-Dec-13,"2,013",12,6,0,2,-3,0,0,0,Winter
05-Dec-13,"2,013",12,5,9,16,2,0,0,0,Winter
04-Dec-13,"2,013",12,4,3,5,1,3,0,3,Winter
03-Dec-13,"2,013",12,3,0,4,-4,0,0,0,Winter
02-Dec-13,"2,013",12,2,1,3,-1,0,0,0,Winter
01-Dec-13,"2,013",12,1,2,3,1,1,0,1,Winter
01-Dec-12,2012,12,1,0.8,4.1,-2.5,43.2,16.2,58.4,Winter
01-Dec-11,2011,12,1,0.8,4.4,-2.8,43.6,8.2,52,Winter
01-Dec-10,2010,12,1,-3.8,-0.8,-6.7,30.2,7,36.8,Winter
01-Dec-09,2009,12,1,-2.4,0.9,-5.6,61,14.2,80.4,Winter
01-Dec-08,2008,12,1,-3.1,1.1,-7.3,40,64.8,99.8,Winter
01-Dec-07,2007,12,1,-2.3,0.6,-5.3,49.2,44.4,92.7,Winter
01-Dec-06,2006,12,1,1.9,5.1,-1.5,60.6,1.6,62.4,Winter
01-Dec-05,2005,12,1,-3.5,-0.7,-6.2,20,41.8,58.9,Winter
01-Dec-04,2004,12,1,-2.8,1.2,-6.7,53.9,36.9,90.4,Winter
01-Dec-03,2003,12,1,-0.1,3.2,-3.5,45,19.2,61.6,Winter
01-Dec-02,2002,12,1,-2,1.7,-5.7,14.2,19.5,32.5,Winter
01-Dec-01,2001,12,1,1.7,5.1,-1.7,33,7.8,40.6,Winter
01-Dec-00,2000,12,1,-7.2,-3,-11.3,12.8,63.8,71.4,Winter
01-Dec-99,1999,12,1,-0.7,3.1,-4.4,17.4,8.6,26.5,Winter
01-Dec-98,1998,12,1,0.7,5.1,-3.6,55.2,8.1,63,Winter
01-Dec-97,1997,12,1,-0.9,2.2,-4,17,12.2,30.2,Winter
01-Dec-96,1996,12,1,-0.4,2.5,-3.3,66.2,28.2,95.2,Winter
01-Dec-95,1995,12,1,-5.1,-1.8,-8.5,5,30.6,35.8,Winter
01-Dec-94,1994,12,1,-0.1,3.7,-4,23.8,27,51.4,Winter
01-Dec-93,1993,12,1,-2.7,1.1,-6.4,20.4,8.8,28.8,Winter
01-Dec-92,1992,12,1,-1.6,1.4,-4.7,24.3,35,56.3,Winter
01-Dec-91,1991,12,1,-2.4,2.2,-6.9,13.4,34,44.7,Winter
01-Dec-90,1990,12,1,-1,3.3,-5.2,81.5,28.8,112.8,Winter
01-Dec-89,1989,12,1,-10.1,-5.4,-14.7,3.6,30.6,23.8,Winter
01-Dec-88,1988,12,1,-2.8,1.5,-7.1,18.6,15.6,31.5,Winter
01-Dec-87,1987,12,1,-0.3,2.6,-3.1,32.6,12.6,47.4,Winter
01-Dec-86,1986,12,1,-1.2,1.7,-4.1,53.7,13.2,67.3,Winter
01-Dec-85,1985,12,1,-4.6,-1.5,-7.7,13.9,25.2,35.9,Winter
01-Dec-84,1984,12,1,-0.2,4,-4.3,41.2,19.4,61.3,Winter
01-Dec-83,1983,12,1,-6.4,-2.8,-9.9,46.2,36.3,82,Winter
01-Dec-82,1982,12,1,0.7,4.7,-3.3,56.8,30.4,80.9,Winter
01-Dec-81,1981,12,1,-2.9,0.4,-6.2,9,20.8,34,Winter
01-Dec-80,1980,12,1,-6.6,-1.6,-11.5,37.6,29.2,64.7,Winter
01-Dec-79,1979,12,1,-1.1,2.7,-4.9,84.4,24.3,101,Winter
01-Dec-78,1978,12,1,-2.8,1,-6.5,40.3,21.6,61.1,Winter
01-Dec-77,1977,12,1,-4.5,-0.8,-8.1,50.3,58.7,102.3,Winter
01-Dec-76,1976,12,1,-7.5,-2.8,-12.2,12.7,38.4,36.1,Winter
01-Dec-75,1975,12,1,-4.9,-0.1,-9.6,27.4,60.7,69.9,Winter
01-Dec-74,1974,12,1,-1.3,1.6,-4.2,16.3,28.4,45.5,Winter
01-Dec-73,1973,12,1,-4.5,-0.7,-8.2,37.8,45.5,76.5,Winter
01-Dec-72,1972,12,1,-3.1,0.6,-6.8,54.6,46.2,95,Winter
01-Dec-71,1971,12,1,-1.3,3.1,-5.6,66,31.5,92.7,Winter
01-Dec-70,1970,12,1,-5.2,-1.3,-9,23.1,70.9,80.5,Winter
01-Dec-69,1969,12,1,-6.3,-2.1,-10.4,18.8,50.5,61.2,Winter
01-Dec-68,1968,12,1,-4.8,-0.7,-8.9,27.9,39.4,80,Winter
01-Dec-67,1967,12,1,-1.9,1.9,-5.7,58.9,10.7,69.6,Winter
01-Dec-66,1966,12,1,-3.2,0.5,-6.9,71.4,15.2,84.8,Winter
01-Dec-65,1965,12,1,-0.7,2.8,-4.1,48.3,10.4,63.8,Winter
01-Dec-64,1964,12,1,-3.3,0.7,-7.2,33.8,25.4,52.6,Winter
01-Dec-63,1963,12,1,-7.5,-2.9,-12,5.8,55.9,42.9,Winter
01-Dec-62,1962,12,1,-4.5,-0.2,-8.7,43.7,20.6,59.9,Winter
01-Dec-61,1961,12,1,-2.5,1.4,-6.3,31.2,15.2,46.2,Winter
01-Dec-60,1960,12,1,-5.4,-1.2,-9.5,1,15.7,17,Winter
01-Dec-59,1959,12,1,-1.4,1.4,-4.2,59.7,20.8,80.5,Winter
01-Dec-58,1958,12,1,-7,-2.8,-11.2,1.3,24.1,25.4,Winter
01-Dec-57,1957,12,1,-0.2,3.3,-3.6,58.4,10.4,68.8,Winter
01-Dec-56,1956,12,1,-1.2,2.2,-4.5,40.6,25.9,66.5,Winter
01-Dec-55,1955,12,1,-5.5,-1.8,-9.1,18.5,34.8,53.3,Winter
01-Dec-54,1954,12,1,-3.4,-0.1,-6.6,32,25.1,57.2,Winter
01-Dec-53,1953,12,1,-0.6,3,-4.2,25.9,21.6,47.5,Winter
01-Dec-52,1952,12,1,-0.2,2.9,-3.3,28.7,11.4,40.1,Winter
01-Dec-51,1951,12,1,-3.5,0.8,-7.7,13,86.6,99.6,Winter
01-Dec-50,1950,12,1,-3.5,0,-6.9,21.8,5.8,27.7,Winter
01-Dec-49,1949,12,1,-1.5,2.4,-5.4,72.4,12.4,84.8,Winter
01-Dec-48,1948,12,1,-1.7,1.8,-5.2,16.5,31.2,47.8,Winter
01-Dec-47,1947,12,1,-4.6,-0.4,-8.7,19.6,24.6,44.2,Winter
01-Dec-46,1946,12,1,-2.6,1.7,-6.9,32.5,17.8,50.3,Winter
01-Dec-45,1945,12,1,-6.1,-2,-10.2,28.7,13,41.7,Winter
01-Dec-44,1944,12,1,-5.7,-1.6,-9.7,6.1,64.5,70.6,Winter
01-Dec-43,1943,12,1,-4.8,-0.2,-9.3,10.7,4.8,15.5,Winter
01-Dec-42,1942,12,1,-5.6,-1.8,-9.4,56.4,53.6,110,Winter
01-Dec-41,1941,12,1,-1.5,1.9,-4.8,24.9,16.3,41.1,Winter
01-Dec-40,1940,12,1,-3.6,0.6,-7.7,68.1,14.5,82.6,Winter
01-Dec-39,1939,12,1,,,,,,,Winter
01-Dec-38,1938,12,1,-2.5,1.1,-6.1,13.7,13.7,27.4,Winter
01-Dec-37,1937,12,1,-4.4,0.1,-8.8,7.6,33.8,41.4,Winter
